Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-28 00:00:00+08:00,5.559999942779541,5.579999923706055,5.480000019073486,5.5,18950814,0.0,0.0
2025-12-01 00:00:00+08:00,5.489999771118164,5.53000020980835,5.349999904632568,5.360000133514404,57548641,0.0,0.0
2025-12-02 00:00:00+08:00,5.400000095367432,5.420000076293945,5.349999904632568,5.360000133514404,25826081,0.0,0.0
2025-12-03 00:00:00+08:00,5.380000114440918,5.389999866485596,5.309999942779541,5.329999923706055,22929579,0.0,0.0
2025-12-04 00:00:00+08:00,5.349999904632568,5.380000114440918,5.309999942779541,5.380000114440918,13510524,0.0,0.0
2025-12-05 00:00:00+08:00,5.389999866485596,5.400000095367432,5.320000171661377,5.380000114440918,32605682,0.0,0.0
2025-12-08 00:00:00+08:00,5.349999904632568,5.389999866485596,5.300000190734863,5.320000171661377,22321834,0.0,0.0
2025-12-09 00:00:00+08:00,5.300000190734863,5.320000171661377,5.230000019073486,5.260000228881836,46516700,0.0,0.0
2025-12-10 00:00:00+08:00,5.300000190734863,5.300000190734863,5.199999809265137,5.230000019073486,34080793,0.0,0.0
2025-12-11 00:00:00+08:00,5.28000020980835,5.28000020980835,5.179999828338623,5.210000038146973,20741270,0.0,0.0
2025-12-12 00:00:00+08:00,5.25,5.260000228881836,5.179999828338623,5.25,38680445,0.0,0.0
2025-12-15 00:00:00+08:00,5.21999979019165,5.309999942779541,5.199999809265137,5.239999771118164,40949909,0.0,0.0
2025-12-16 00:00:00+08:00,5.239999771118164,5.260000228881836,5.119999885559082,5.119999885559082,31454642,0.0,0.0
2025-12-17 00:00:00+08:00,5.139999866485596,5.170000076293945,5.099999904632568,5.159999847412109,15498095,0.0,0.0
2025-12-18 00:00:00+08:00,5.130000114440918,5.260000228881836,5.130000114440918,5.21999979019165,21198059,0.0,0.0
2025-12-19 00:00:00+08:00,5.230000019073486,5.300000190734863,5.21999979019165,5.300000190734863,46948464,0.0,0.0
2025-12-22 00:00:00+08:00,5.329999923706055,5.329999923706055,5.239999771118164,5.25,17341352,0.0,0.0
